Timestamp,EAR,MAR,HeadTilt,Status
07:52:37,0.29,0.854,9.23,Yawning
07:52:37,0.294,0.844,9.0,Yawning
07:52:37,0.308,0.843,9.51,Yawning
07:52:37,0.278,0.844,9.0,Yawning
07:52:37,0.286,0.86,8.96,Yawning
07:52:37,0.283,0.829,8.72,Yawning
07:52:37,0.263,0.82,9.28,Yawning
07:52:37,0.283,0.822,9.09,Yawning
07:52:37,0.27,0.87,8.96,Yawning
07:52:37,0.278,0.856,8.49,Yawning
07:52:37,0.278,0.841,8.77,Yawning
07:52:37,0.276,0.831,8.68,Yawning
07:52:37,0.281,0.835,8.72,Yawning
07:52:37,0.289,0.816,8.68,Yawning
07:52:37,0.294,0.835,9.05,Yawning
07:52:37,0.278,0.836,8.49,Yawning
07:52:37,0.281,0.839,8.68,Yawning
07:52:37,0.288,0.837,8.17,Yawning
07:52:37,0.278,0.833,8.37,Yawning
07:52:37,0.274,0.85,8.13,Yawning
07:52:37,0.281,0.849,8.17,Yawning
07:52:37,0.267,0.836,8.45,Yawning
07:52:37,0.287,0.808,8.17,Yawning
07:52:37,0.291,0.83,7.89,Yawning
07:52:37,0.259,0.858,7.82,Yawning
07:52:38,0.286,0.836,8.05,Yawning
07:52:38,0.281,0.831,8.05,Yawning
07:52:38,0.265,0.886,8.05,Yawning
07:52:38,0.267,0.854,7.58,Yawning
07:52:38,0.275,0.813,7.85,Yawning
07:52:38,0.264,0.839,8.17,Yawning
07:52:38,0.286,0.839,8.68,Yawning
07:52:38,0.267,0.854,8.09,Yawning
07:52:38,0.265,0.846,7.82,Yawning
07:52:38,0.279,0.83,8.09,Yawning
07:52:38,0.279,0.839,8.13,Yawning
07:52:38,0.273,0.849,7.85,Yawning
07:52:38,0.274,0.873,7.82,Yawning
07:52:38,0.267,0.863,8.17,Yawning
07:52:38,0.271,0.842,7.82,Yawning
07:52:38,0.26,0.824,7.5,Yawning
07:52:38,0.26,0.884,7.78,Yawning
07:52:38,0.263,0.828,8.05,Yawning
07:52:38,0.26,0.825,8.13,Yawning
07:52:38,0.139,0.814,7.58,Eyes Closed
07:52:38,0.109,0.905,8.49,Eyes Closed
